# WALLABY DR2 Rotation Curves (SPARC-compatible format)
# Generated for TMT calibration
#
# Columns: Galaxy  D(Mpc)  R(kpc)  Vobs  e_Vobs  Vgas  Vdisk  Vbul
#
WALLABY_J001499        25.4     3.37   103.76  13.24    42.90    40.19     0.08
WALLABY_J001499        25.4     3.66   108.84  11.67    43.84    41.08     0.06
WALLABY_J001499        25.4     3.94   119.79  15.11    44.67    41.85     0.04
WALLABY_J001499        25.4     4.23   125.57  12.20    45.39    42.53     0.03
WALLABY_J001499        25.4     4.52   100.08  10.31    46.03    43.13     0.02
WALLABY_J001499        25.4     4.81   116.92   9.05    46.60    43.66     0.01
WALLABY_J001499        25.4     5.09   117.61   7.94    47.11    44.14     0.01
WALLABY_J001499        25.4     5.38   105.58  10.52    47.56    44.56     0.01
WALLABY_J001499        25.4     5.67   121.30  10.60    47.98    44.95     0.00
WALLABY_J001499        25.4     5.95   128.53  13.96    48.35    45.30     0.00
WALLABY_J001499        25.4     6.24   109.83   9.95    48.69    45.62     0.00
WALLABY_J001499        25.4     6.53   104.40  12.80    49.01    45.92     0.00
WALLABY_J001499        25.4     6.82   138.27  10.56    49.30    46.19     0.00
WALLABY_J001499        25.4     7.10   127.15  14.56    49.56    46.43     0.00
WALLABY_J001499        25.4     7.39   116.87   7.64    49.81    46.66     0.00
WALLABY_J001499        25.4     7.68   106.41  13.48    50.03    46.88     0.00
WALLABY_J001499        25.4     7.96   107.95   9.78    50.25    47.08     0.00
WALLABY_J001499        25.4     8.25   122.70  12.56    50.44    47.26     0.00
WALLABY_J001502        69.7     0.50    60.29   8.48    12.42    17.46     0.51
WALLABY_J001502        69.7     0.66    70.59   8.74    14.81    20.83     0.37
WALLABY_J001502        69.7     0.83    91.79  11.14    16.60    23.34     0.25
WALLABY_J001502        69.7     0.99    69.04   5.08    17.96    25.25     0.17
WALLABY_J001502        69.7     1.16    88.00  10.06    19.01    26.73     0.11
WALLABY_J001502        69.7     1.32    55.42   9.31    19.85    27.91     0.07
WALLABY_J001502        69.7     1.49    65.28  11.15    20.53    28.86     0.04
WALLABY_J001502        69.7     1.65    63.63   7.25    21.08    29.64     0.03
WALLABY_J001502        69.7     1.82    74.75  10.06    21.55    30.29     0.02
WALLABY_J001502        69.7     1.98    72.60   6.29    21.94    30.85     0.01
WALLABY_J001502        69.7     2.15    49.35  12.64    22.28    31.32     0.01
WALLABY_J001502        69.7     2.31    63.95   7.67    22.57    31.73     0.00
WALLABY_J001502        69.7     2.48    76.73   5.54    22.83    32.09     0.00
WALLABY_J001502        69.7     2.64    76.86   6.78    23.05    32.41     0.00
WALLABY_J001502        69.7     2.80    61.56  10.45    23.25    32.69     0.00
WALLABY_J001502        69.7     2.97    64.05   8.45    23.43    32.94     0.00
WALLABY_J001502        69.7     3.13    69.06  10.54    23.59    33.16     0.00
WALLABY_J001502        69.7     3.30    60.08  11.68    23.73    33.37     0.00
WALLABY_J001502        69.7     3.46    74.57  10.46    23.87    33.55     0.00
WALLABY_J001502        69.7     3.63    68.22  10.38    23.98    33.72     0.00
WALLABY_J001502        69.7     3.79    76.67   6.52    24.09    33.87     0.00
WALLABY_J001502        69.7     3.96    68.59   6.99    24.19    34.01     0.00
WALLABY_J001512        17.5     0.50    59.60   8.28     8.94    12.13     0.38
WALLABY_J001512        17.5     0.63    49.05   6.27    10.35    14.03     0.30
WALLABY_J001512        17.5     0.75    44.47   8.44    11.47    15.56     0.23
WALLABY_J001512        17.5     0.88    53.82  10.63    12.38    16.79     0.17
WALLABY_J001512        17.5     1.01    53.17   5.51    13.13    17.80     0.13
WALLABY_J001512        17.5     1.13    58.58   9.04    13.75    18.64     0.09
WALLABY_J001512        17.5     1.26    60.59   5.31    14.26    19.34     0.07
WALLABY_J001512        17.5     1.38    46.14   9.88    14.70    19.93     0.05
WALLABY_J001512        17.5     1.51    51.86   6.11    15.07    20.44     0.03
WALLABY_J001512        17.5     1.64    43.00   6.03    15.40    20.88     0.02
WALLABY_J001512        17.5     1.76    57.21   9.83    15.68    21.26     0.02
WALLABY_J001512        17.5     1.89    52.31   8.98    15.93    21.60     0.01
WALLABY_J001512        17.5     2.02    49.56   6.17    16.14    21.89     0.01
WALLABY_J001512        17.5     2.14    45.85   7.79    16.34    22.16     0.01
WALLABY_J001512        17.5     2.27    48.53   6.11    16.51    22.39     0.00
WALLABY_J001512        17.5     2.39    51.69   4.35    16.67    22.61     0.00
WALLABY_J001512        17.5     2.52    43.02   7.91    16.81    22.80     0.00
WALLABY_J001512        17.5     2.65    48.57   6.82    16.94    22.98     0.00
WALLABY_J001512        17.5     2.77    50.75   5.64    17.06    23.14     0.00
WALLABY_J001512        17.5     2.90    35.04  10.14    17.17    23.28     0.00
WALLABY_J001512        17.5     3.03    44.66   5.71    17.27    23.42     0.00
WALLABY_J001512        17.5     3.15    45.50   7.82    17.36    23.54     0.00
WALLABY_J001516        10.6     0.50   203.31  15.16    11.48    10.39     1.15
WALLABY_J001516        10.6     1.56   175.42  13.89    32.26    29.20     1.54
WALLABY_J001516        10.6     2.63   167.00  13.43    46.38    41.97     1.05
WALLABY_J001516        10.6     3.69   172.48  14.24    55.50    50.22     0.60
WALLABY_J001516        10.6     4.76   194.77  16.20    61.57    55.71     0.32
WALLABY_J001516        10.6     5.82   164.79   9.17    65.81    59.55     0.16
WALLABY_J001516        10.6     6.89   176.91   9.28    68.90    62.35     0.08
WALLABY_J001516        10.6     7.95   201.48  14.99    71.25    64.47     0.04
WALLABY_J001516        10.6     9.02   182.26  12.07    73.08    66.13     0.02
WALLABY_J001516        10.6    10.08   174.60  14.01    74.55    67.46     0.01
WALLABY_J001516        10.6    11.14   203.94  13.80    75.76    68.55     0.00
WALLABY_J001516        10.6    12.21   183.70  18.19    76.76    69.46     0.00
WALLABY_J001516        10.6    13.27   152.84  15.22    77.60    70.22     0.00
WALLABY_J001516        10.6    14.34   174.62  15.88    78.33    70.88     0.00
WALLABY_J001516        10.6    15.40   193.46  13.25    78.96    71.45     0.00
WALLABY_J001516        10.6    16.47   179.41  12.26    79.50    71.94     0.00
WALLABY_J001516        10.6    17.53   196.26  12.17    79.99    72.38     0.00
WALLABY_J001516        10.6    18.59   159.83  16.32    80.41    72.77     0.00
WALLABY_J001516        10.6    19.66   176.07  14.92    80.80    73.11     0.00
WALLABY_J001516        10.6    20.72   182.35  14.02    81.14    73.42     0.00
WALLABY_J001518        25.1     0.50    42.80   7.78     6.80    10.22     0.26
WALLABY_J001518        25.1     0.62    40.83   4.41     7.71    11.60     0.21
WALLABY_J001518        25.1     0.73    37.98   3.97     8.45    12.70     0.16
WALLABY_J001518        25.1     0.85    36.83   9.31     9.04    13.60     0.12
WALLABY_J001518        25.1     0.96    37.81   7.17     9.53    14.33     0.08
WALLABY_J001518        25.1     1.08    38.86   2.25     9.93    14.94     0.06
WALLABY_J001518        25.1     1.19    43.11   5.58    10.28    15.45     0.04
WALLABY_J001518        25.1     1.31    44.05   7.09    10.56    15.89     0.03
WALLABY_J001518        25.1     1.42    38.02   2.39    10.81    16.26     0.02
WALLABY_J001518        25.1     1.54    41.69   5.09    11.03    16.58     0.02
WALLABY_J001518        25.1     1.65    41.77   6.29    11.22    16.87     0.01
WALLABY_J001518        25.1     1.77    43.05   6.29    11.38    17.12     0.01
WALLABY_J001518        25.1     1.88    36.84   4.83    11.53    17.34     0.01
WALLABY_J001518        25.1     2.00    47.24   6.65    11.66    17.54     0.00
WALLABY_J001518        25.1     2.11    43.64   6.12    11.78    17.71     0.00
WALLABY_J001518        25.1     2.23    31.56   6.55    11.89    17.87     0.00
WALLABY_J001518        25.1     2.34    32.64   7.55    11.98    18.02     0.00
WALLABY_J001518        25.1     2.46    43.58   3.21    12.07    18.15     0.00
WALLABY_J001518        25.1     2.57    23.18   8.36    12.15    18.27     0.00
WALLABY_J001519        32.1     0.50   217.50  15.07    11.98    10.82     1.27
WALLABY_J001519        32.1     1.25   242.28  16.71    28.59    25.81     1.96
WALLABY_J001519        32.1     2.01   248.70  19.71    42.37    38.25     1.87
WALLABY_J001519        32.1     2.76   251.18  13.69    53.18    48.00     1.52
WALLABY_J001519        32.1     3.51   251.75  18.22    61.50    55.52     1.13
WALLABY_J001519        32.1     4.26   231.85  17.84    67.94    61.33     0.81
WALLABY_J001519        32.1     5.02   196.31  17.34    73.00    65.89     0.56
WALLABY_J001519        32.1     5.77   233.89  16.55    77.02    69.53     0.38
WALLABY_J001519        32.1     6.52   188.78  20.18    80.29    72.47     0.26
WALLABY_J001519        32.1     7.28   226.79  18.61    82.98    74.90     0.17
WALLABY_J001519        32.1     8.03   198.50  14.86    85.23    76.93     0.11
WALLABY_J001519        32.1     8.78   251.94  16.13    87.13    78.65     0.07
WALLABY_J001519        32.1     9.54   225.94  13.86    88.76    80.12     0.05
WALLABY_J001519        32.1    10.29   216.74  18.81    90.17    81.39     0.03
WALLABY_J001519        32.1    11.04   213.34  16.13    91.40    82.50     0.02
WALLABY_J001519        32.1    11.79   220.19  12.18    92.48    83.48     0.01
WALLABY_J001519        32.1    12.55   212.53  11.12    93.44    84.35     0.01
WALLABY_J001519        32.1    13.30   215.72  14.91    94.30    85.12     0.01
WALLABY_J001519        32.1    14.05   191.86  14.35    95.06    85.81     0.00
WALLABY_J001519        32.1    14.81   206.67  15.14    95.76    86.44     0.00
WALLABY_J001526        50.7     0.50   189.82  16.63    12.09    10.91     1.29
WALLABY_J001526        50.7     1.03   237.27  18.30    24.28    21.91     1.93
WALLABY_J001526        50.7     1.57   250.58  15.73    35.22    31.78     2.08
WALLABY_J001526        50.7     2.10   228.86  16.79    44.67    40.31     1.96
WALLABY_J001526        50.7     2.63   234.01  12.50    52.66    47.52     1.71
WALLABY_J001526        50.7     3.17   262.73  18.39    59.37    53.57     1.43
WALLABY_J001526        50.7     3.70   251.56  19.10    64.97    58.63     1.16
WALLABY_J001526        50.7     4.23   191.58  17.87    69.68    62.88     0.93
WALLABY_J001526        50.7     4.77   223.30  14.81    73.66    66.47     0.73
WALLABY_J001526        50.7     5.30   226.29  17.68    77.05    69.53     0.56
WALLABY_J001526        50.7     5.83   236.64  16.92    79.96    72.15     0.43
WALLABY_J001526        50.7     6.37   230.55  12.65    82.47    74.42     0.33
WALLABY_J001526        50.7     6.90   221.38  19.05    84.66    76.40     0.25
WALLABY_J001526        50.7     7.44   222.86  14.43    86.59    78.13     0.19
WALLABY_J001526        50.7     7.97   205.86  17.72    88.29    79.67     0.15
WALLABY_J001526        50.7     8.50   214.59  16.62    89.80    81.03     0.11
WALLABY_J001526        50.7     9.04   247.55  19.26    91.15    82.25     0.08
WALLABY_J001526        50.7     9.57   215.80  14.84    92.37    83.35     0.06
WALLABY_J001526        50.7    10.10   218.88  15.56    93.46    84.34     0.05
WALLABY_J001526        50.7    10.64   205.19  17.95    94.46    85.24     0.04
WALLABY_J001526        50.7    11.17   237.26  15.37    95.37    86.05     0.03
WALLABY_J001526        50.7    11.70   250.00  19.41    96.20    86.80     0.02
WALLABY_J001526        50.7    12.24   248.86  15.05    96.96    87.49     0.01
WALLABY_J001526        50.7    12.77   224.45  17.74    97.66    88.12     0.01
WALLABY_J001526        50.7    13.30   230.29  16.56    98.31    88.71     0.01
WALLABY_J001526        50.7    13.84   231.80  15.25    98.91    89.25     0.01
WALLABY_J001526        50.7    14.37   223.32  19.20    99.47    89.75     0.00
WALLABY_J001526        50.7    14.90   236.13  14.46    99.98    90.22     0.00
WALLABY_J001526        50.7    15.44   251.31  17.63   100.47    90.66     0.00
WALLABY_J001530        46.7     0.50   101.87  11.92    13.30    13.05     0.87
WALLABY_J001530        46.7     0.72   115.30  13.27    17.84    17.51     0.82
WALLABY_J001530        46.7     0.93    91.75   7.84    21.57    21.17     0.69
WALLABY_J001530        46.7     1.15    92.67   8.18    24.60    24.14     0.56
WALLABY_J001530        46.7     1.36   107.14  12.99    27.05    26.54     0.43
WALLABY_J001530        46.7     1.58    93.67   3.77    29.05    28.51     0.32
WALLABY_J001530        46.7     1.79   103.67   8.55    30.70    30.13     0.24
WALLABY_J001530        46.7     2.01    83.52  11.78    32.08    31.48     0.18
WALLABY_J001530        46.7     2.22   109.76   6.43    33.24    32.61     0.13
WALLABY_J001530        46.7     2.44   112.08   7.74    34.22    33.58     0.09
WALLABY_J001530        46.7     2.65    87.57  12.35    35.07    34.42     0.07
WALLABY_J001530        46.7     2.87    97.03   5.86    35.81    35.14     0.05
WALLABY_J001530        46.7     3.08    97.37   5.78    36.46    35.78     0.03
WALLABY_J001530        46.7     3.30    95.12  11.51    37.03    36.33     0.02
WALLABY_J001530        46.7     3.52    83.56  13.08    37.53    36.83     0.02
WALLABY_J001530        46.7     3.73    97.99  12.70    37.98    37.27     0.01
WALLABY_J001530        46.7     3.95    89.77   4.65    38.39    37.67     0.01
WALLABY_J001530        46.7     4.16   116.27  12.76    38.75    38.03     0.01
WALLABY_J001530        46.7     4.38   112.67   9.99    39.08    38.35     0.00
WALLABY_J001530        46.7     4.59   107.74   8.22    39.39    38.65     0.00
WALLABY_J001530        46.7     4.81   107.95   7.96    39.66    38.92     0.00
WALLABY_J001530        46.7     5.02   105.00  11.23    39.92    39.17     0.00
WALLABY_J001531        54.8     0.50    43.18   4.69     5.34    13.47     0.14
WALLABY_J001531        54.8     0.58    32.48   4.10     5.70    14.37     0.11
WALLABY_J001531        54.8     0.65    43.49   7.58     6.00    15.12     0.08
WALLABY_J001531        54.8     0.73    40.79  10.23     6.24    15.74     0.06
WALLABY_J001531        54.8     0.81    42.60   4.98     6.45    16.26     0.04
WALLABY_J001531        54.8     0.88    35.96   7.77     6.63    16.71     0.03
WALLABY_J001531        54.8     0.96    45.44   5.52     6.78    17.09     0.02
WALLABY_J001531        54.8     1.04    33.50   8.97     6.91    17.43     0.01
WALLABY_J001531        54.8     1.11    29.47   5.08     7.03    17.72     0.01
WALLABY_J001531        54.8     1.19    25.55   7.40     7.13    17.97     0.01
WALLABY_J001531        54.8     1.27    27.03   9.09     7.22    18.20     0.00
WALLABY_J001531        54.8     1.34    39.77   4.16     7.30    18.40     0.00
WALLABY_J001531        54.8     1.42    30.91   8.05     7.37    18.59     0.00
WALLABY_J001531        54.8     1.50    36.84   6.13     7.44    18.75     0.00
WALLABY_J001531        54.8     1.57    37.73   8.54     7.50    18.90     0.00
WALLABY_J001531        54.8     1.65    31.08   7.59     7.55    19.04     0.00
WALLABY_J001531        54.8     1.73    37.89   6.01     7.60    19.16     0.00
WALLABY_J001531        54.8     1.80    43.22   6.66     7.65    19.28     0.00
WALLABY_J001531        54.8     1.88    37.07   3.17     7.69    19.38     0.00
WALLABY_J001531        54.8     1.96    44.84   8.59     7.73    19.48     0.00
WALLABY_J001531        54.8     2.04    32.94  10.65     7.76    19.57     0.00
WALLABY_J001531        54.8     2.11    38.48   5.76     7.80    19.66     0.00
WALLABY_J001531        54.8     2.19    37.61   6.77     7.83    19.73     0.00
WALLABY_J001531        54.8     2.27    47.68   9.99     7.86    19.81     0.00
WALLABY_J001531        54.8     2.34    38.34   3.26     7.88    19.88     0.00
WALLABY_J001531        54.8     2.42    31.91   7.86     7.91    19.94     0.00
