# APERTIF DR1 Rotation Curves (SPARC-compatible format)
# Generated for TMT calibration
#
# Columns: Galaxy  D(Mpc)  R(kpc)  Vobs  e_Vobs  Vgas  Vdisk  Vbul
#
APERTIF_J001227        64.9     4.38   112.91  11.28    39.57    31.86     0.00
APERTIF_J001227        64.9     5.05   100.26  13.56    40.53    32.62     0.00
APERTIF_J001227        64.9     5.71    99.91  11.46    41.27    33.22     0.00
APERTIF_J001227        64.9     6.37    93.64  12.14    41.86    33.70     0.00
APERTIF_J001227        64.9     7.04    98.57   9.15    42.34    34.09     0.00
APERTIF_J001227        64.9     7.70   104.62  11.80    42.75    34.41     0.00
APERTIF_J001227        64.9     8.36   108.02  14.37    43.09    34.69     0.00
APERTIF_J001227        64.9     9.03    89.78  12.63    43.38    34.92     0.00
APERTIF_J001233        12.3     0.40    73.23   8.34    11.53     9.90     0.55
APERTIF_J001233        12.3     0.72    69.83  14.05    18.29    15.70     0.44
APERTIF_J001233        12.3     1.03    82.99   7.64    22.96    19.71     0.28
APERTIF_J001233        12.3     1.35    89.76   8.09    26.19    22.48     0.16
APERTIF_J001233        12.3     1.66    97.48   8.77    28.48    24.45     0.09
APERTIF_J001233        12.3     1.98    90.45  13.81    30.17    25.90     0.05
APERTIF_J001233        12.3     2.30   107.86  12.85    31.46    27.00     0.02
APERTIF_J001233        12.3     2.61    92.36  14.03    32.47    27.87     0.01
APERTIF_J001233        12.3     2.93    88.49  11.69    33.28    28.56     0.01
APERTIF_J001233        12.3     3.25    79.55   7.13    33.94    29.13     0.00
APERTIF_J001233        12.3     3.56    76.64   9.90    34.49    29.61     0.00
APERTIF_J001233        12.3     3.88    95.13  10.80    34.96    30.01     0.00
APERTIF_J001233        12.3     4.19    86.08   9.38    35.36    30.35     0.00
APERTIF_J001233        12.3     4.51    99.01  10.41    35.70    30.64     0.00
APERTIF_J001233        12.3     4.83   100.39   9.11    36.00    30.90     0.00
APERTIF_J001233        12.3     5.14    92.64   8.18    36.27    31.13     0.00
APERTIF_J001233        12.3     5.46    80.86   8.16    36.50    31.33     0.00
APERTIF_J001233        12.3     5.78    83.10   9.59    36.71    31.51     0.00
APERTIF_J001233        12.3     6.09   103.15   6.96    36.90    31.67     0.00
APERTIF_J001233        12.3     6.41    88.01  13.09    37.07    31.82     0.00
APERTIF_J001233        12.3     6.72    87.46   3.00    37.23    31.95     0.00
APERTIF_J001233        12.3     7.04    84.19  11.89    37.37    32.07     0.00
APERTIF_J001233        12.3     7.36   101.58  11.01    37.50    32.18     0.00
APERTIF_J001233        12.3     7.67    72.97  12.58    37.61    32.28     0.00
APERTIF_J001234        23.2     0.40   127.48   8.67    10.57     8.36     0.67
APERTIF_J001234        23.2     1.09   103.90  14.70    24.78    19.61     0.61
APERTIF_J001234        23.2     1.78   112.91  13.36    33.44    26.46     0.32
APERTIF_J001234        23.2     2.47   120.37  12.42    38.68    30.61     0.14
APERTIF_J001234        23.2     3.17   115.16  11.13    42.06    33.28     0.06
APERTIF_J001234        23.2     3.86   141.02  11.66    44.38    35.12     0.02
APERTIF_J001234        23.2     4.55   118.98  13.84    46.06    36.44     0.01
APERTIF_J001234        23.2     5.24   102.34  11.54    47.33    37.45     0.00
APERTIF_J001234        23.2     5.93   102.28  15.09    48.31    38.23     0.00
APERTIF_J001234        23.2     6.62   121.39  12.09    49.10    38.85     0.00
APERTIF_J001238        21.0     0.40    58.94   7.02     9.67     8.53     0.44
APERTIF_J001238        21.0     0.67    72.72  10.70    14.48    12.78     0.34
APERTIF_J001238        21.0     0.95    79.21   8.26    17.88    15.78     0.22
APERTIF_J001238        21.0     1.22    56.46   8.05    20.29    17.90     0.13
APERTIF_J001238        21.0     1.49    65.15   7.91    22.03    19.44     0.08
APERTIF_J001238        21.0     1.77    93.10   7.41    23.34    20.59     0.04
APERTIF_J001238        21.0     2.04    68.60   9.19    24.34    21.48     0.02
APERTIF_J001238        21.0     2.31    67.33  10.01    25.13    22.18     0.01
APERTIF_J001238        21.0     2.58    71.76   4.59    25.77    22.74     0.01
APERTIF_J001238        21.0     2.86    78.08   8.84    26.30    23.21     0.00
APERTIF_J001238        21.0     3.13    70.94  13.60    26.74    23.60     0.00
APERTIF_J001238        21.0     3.40    86.53   9.96    27.12    23.93     0.00
APERTIF_J001238        21.0     3.68    75.43   8.78    27.44    24.21     0.00
APERTIF_J001238        21.0     3.95    72.94  11.01    27.72    24.45     0.00
APERTIF_J001238        21.0     4.22    67.83   6.61    27.96    24.67     0.00
APERTIF_J001238        21.0     4.50    74.69   9.15    28.18    24.86     0.00
APERTIF_J001238        21.0     4.77    75.99  16.36    28.37    25.03     0.00
APERTIF_J001238        21.0     5.04    59.87   8.75    28.54    25.18     0.00
APERTIF_J001238        21.0     5.31    57.25  12.60    28.69    25.31     0.00
APERTIF_J001244        10.2     0.40    81.29   9.11    10.72    10.19     0.43
APERTIF_J001244        10.2     0.53    39.84  18.17    13.30    12.64     0.37
APERTIF_J001244        10.2     0.66    67.47  12.57    15.42    14.66     0.30
APERTIF_J001244        10.2     0.79    61.23   8.19    17.16    16.31     0.23
APERTIF_J001244        10.2     0.92    63.44  10.14    18.59    17.67     0.17
APERTIF_J001244        10.2     1.05    79.84  12.75    19.77    18.80     0.13
APERTIF_J001244        10.2     1.18    63.03   4.49    20.76    19.74     0.09
APERTIF_J001244        10.2     1.31    81.63  12.72    21.59    20.53     0.07
APERTIF_J001244        10.2     1.44    68.92  13.37    22.30    21.21     0.05
APERTIF_J001244        10.2     1.57    72.31  11.36    22.92    21.79     0.04
APERTIF_J001244        10.2     1.70    67.15   8.88    23.45    22.29     0.03
APERTIF_J001244        10.2     1.83    77.48  10.98    23.91    22.74     0.02
APERTIF_J001244        10.2     1.96    67.20  10.64    24.32    23.12     0.01
APERTIF_J001244        10.2     2.09    43.14  18.14    24.69    23.47     0.01
APERTIF_J001244        10.2     2.22    66.94   7.19    25.01    23.78     0.01
APERTIF_J001244        10.2     2.35    63.88  10.78    25.30    24.06     0.00
APERTIF_J001244        10.2     2.48    65.13   5.07    25.56    24.31     0.00
APERTIF_J001244        10.2     2.61    86.50  11.53    25.80    24.53     0.00
APERTIF_J001244        10.2     2.74    77.85   8.88    26.02    24.74     0.00
APERTIF_J001244        10.2     2.87    75.27  12.16    26.22    24.93     0.00
APERTIF_J001244        10.2     3.00    61.94  10.59    26.40    25.10     0.00
APERTIF_J001244        10.2     3.13    66.73  14.68    26.57    25.26     0.00
APERTIF_J001244        10.2     3.27    70.95  12.19    26.72    25.41     0.00
APERTIF_J001251        30.4     0.40    64.40   8.86     9.02    10.07     0.29
APERTIF_J001251        30.4     0.65    45.73   7.02    12.34    13.78     0.16
APERTIF_J001251        30.4     0.91    58.49   8.62    14.40    16.08     0.08
APERTIF_J001251        30.4     1.16    56.04   6.31    15.75    17.58     0.04
APERTIF_J001251        30.4     1.42    60.79   7.38    16.68    18.61     0.02
APERTIF_J001251        30.4     1.67    45.02   8.98    17.35    19.37     0.01
APERTIF_J001251        30.4     1.93    46.75   7.99    17.86    19.94     0.00
APERTIF_J001251        30.4     2.18    69.64  12.42    18.26    20.38     0.00
APERTIF_J001251        30.4     2.44    49.70   7.64    18.58    20.74     0.00
APERTIF_J001251        30.4     2.69    66.91   9.72    18.84    21.03     0.00
APERTIF_J001251        30.4     2.95    48.60   5.49    19.06    21.27     0.00
APERTIF_J001251        30.4     3.20    56.31   3.00    19.25    21.48     0.00
APERTIF_J001251        30.4     3.46    49.48   5.72    19.40    21.66     0.00
APERTIF_J001251        30.4     3.71    53.68   6.88    19.54    21.81     0.00
APERTIF_J001264        19.9     0.40    65.15   6.27     8.67     7.39     0.42
APERTIF_J001264        19.9     0.75    61.04  11.86    14.24    12.14     0.33
APERTIF_J001264        19.9     1.10    73.85   9.34    17.98    15.33     0.20
APERTIF_J001264        19.9     1.45    53.66  10.24    20.49    17.47     0.11
APERTIF_J001264        19.9     1.80    67.43  10.14    22.24    18.97     0.06
APERTIF_J001264        19.9     2.15    71.59   9.76    23.51    20.05     0.03
APERTIF_J001264        19.9     2.50    65.04   8.86    24.47    20.87     0.01
APERTIF_J001264        19.9     2.85    69.30   6.34    25.22    21.51     0.01
APERTIF_J001264        19.9     3.20    54.26   9.60    25.81    22.01     0.00
APERTIF_J001264        19.9     3.55    59.94  13.17    26.29    22.43     0.00
APERTIF_J001264        19.9     3.90    54.98   8.18    26.70    22.77     0.00
APERTIF_J001264        19.9     4.24    48.99  10.74    27.03    23.06     0.00
APERTIF_J001264        19.9     4.59    81.78  10.31    27.32    23.30     0.00
APERTIF_J001264        19.9     4.94    62.05  10.59    27.57    23.52     0.00
APERTIF_J001264        19.9     5.29    50.85   9.94    27.79    23.70     0.00
APERTIF_J001264        19.9     5.64    82.97  12.81    27.98    23.86     0.00
APERTIF_J001264        19.9     5.99    64.36   9.93    28.15    24.01     0.00
APERTIF_J001267        68.7     0.40    61.46  12.04     9.94     8.74     0.45
APERTIF_J001267        68.7     0.83    79.66  11.70    17.09    15.03     0.28
APERTIF_J001267        68.7     1.26    76.58   7.45    21.24    18.68     0.13
APERTIF_J001267        68.7     1.69    65.28   7.32    23.77    20.90     0.05
APERTIF_J001267        68.7     2.12    78.02  14.77    25.42    22.35     0.02
APERTIF_J001267        68.7     2.55    49.32  11.63    26.57    23.36     0.01
APERTIF_J001267        68.7     2.98    84.71  10.14    27.41    24.11     0.00
APERTIF_J001267        68.7     3.41    80.12   8.75    28.05    24.67     0.00
APERTIF_J001267        68.7     3.84    61.51   7.67    28.56    25.11     0.00
APERTIF_J001267        68.7     4.27    88.52  15.46    28.97    25.47     0.00
APERTIF_J001267        68.7     4.70    80.81  10.66    29.30    25.77     0.00
APERTIF_J001267        68.7     5.13    53.54  11.96    29.58    26.01     0.00
APERTIF_J001267        68.7     5.56    84.99   9.18    29.82    26.22     0.00
APERTIF_J001267        68.7     5.99    69.91   8.46    30.02    26.40     0.00
APERTIF_J001267        68.7     6.42    59.63  10.76    30.20    26.56     0.00
APERTIF_J001274        29.3     0.40   115.97  11.93    14.58    12.78     0.67
APERTIF_J001274        29.3     0.62   104.16  14.05    20.74    18.19     0.56
APERTIF_J001274        29.3     0.85    96.71   9.24    25.42    22.29     0.41
APERTIF_J001274        29.3     1.07   114.14  11.49    28.94    25.38     0.28
APERTIF_J001274        29.3     1.29    82.67  10.67    31.62    27.73     0.18
APERTIF_J001274        29.3     1.52   116.16  11.44    33.70    29.55     0.12
APERTIF_J001274        29.3     1.74   114.76  14.98    35.35    31.00     0.07
APERTIF_J001274        29.3     1.96   108.82  12.53    36.68    32.16     0.05
APERTIF_J001274        29.3     2.19   114.23  10.95    37.77    33.12     0.03
APERTIF_J001274        29.3     2.41   113.00  15.02    38.68    33.92     0.02
APERTIF_J001274        29.3     2.63   102.41  10.79    39.45    34.59     0.01
APERTIF_J001274        29.3     2.86   111.72  13.48    40.11    35.17     0.01
APERTIF_J001274        29.3     3.08   109.10   8.74    40.68    35.67     0.00
APERTIF_J001274        29.3     3.31   119.27  14.38    41.17    36.10     0.00
APERTIF_J001274        29.3     3.53   106.77  12.19    41.61    36.49     0.00
APERTIF_J001274        29.3     3.75   107.35  13.12    41.99    36.82     0.00
APERTIF_J001274        29.3     3.98   111.46  13.08    42.34    37.13     0.00
APERTIF_J001278         5.8     0.40    45.48  14.37    10.78    11.68     0.36
APERTIF_J001278         5.8     0.70    62.74  10.93    15.40    16.70     0.19
APERTIF_J001278         5.8     1.00    61.06  10.40    18.10    19.62     0.08
APERTIF_J001278         5.8     1.30    72.61   6.95    19.78    21.44     0.03
APERTIF_J001278         5.8     1.60    58.50  11.29    20.91    22.67     0.01
APERTIF_J001278         5.8     1.90    60.70   6.42    21.72    23.54     0.00
APERTIF_J001278         5.8     2.20    60.96  13.68    22.32    24.19     0.00
APERTIF_J001278         5.8     2.50    64.28   9.86    22.78    24.69     0.00
APERTIF_J001278         5.8     2.80    60.51   7.83    23.15    25.09     0.00
APERTIF_J001278         5.8     3.10    68.05  11.15    23.44    25.41     0.00
APERTIF_J001278         5.8     3.40    52.08  11.70    23.69    25.68     0.00
APERTIF_J001281        51.0     0.40    69.01   7.25    10.79    10.90     0.39
APERTIF_J001281        51.0     0.65    77.27  10.17    15.09    15.24     0.26
APERTIF_J001281        51.0     0.90    71.77  13.39    17.92    18.10     0.14
APERTIF_J001281        51.0     1.15    73.26   6.85    19.84    20.04     0.07
APERTIF_J001281        51.0     1.40    76.70  12.31    21.20    21.41     0.04
APERTIF_J001281        51.0     1.65    58.20   7.60    22.20    22.42     0.02
APERTIF_J001281        51.0     1.90    67.65  10.52    22.96    23.19     0.01
APERTIF_J001281        51.0     2.15    77.14  16.39    23.56    23.79     0.00
APERTIF_J001281        51.0     2.40    68.17   6.62    24.04    24.28     0.00
APERTIF_J001281        51.0     2.65    67.16  13.87    24.44    24.68     0.00
APERTIF_J001281        51.0     2.90    69.25  13.69    24.77    25.01     0.00
APERTIF_J001281        51.0     3.15    76.75   9.47    25.05    25.30     0.00
APERTIF_J001281        51.0     3.40    41.53  12.41    25.29    25.54     0.00
APERTIF_J001281        51.0     3.65    51.63   9.89    25.50    25.75     0.00
APERTIF_J001281        51.0     3.90    53.88   9.78    25.68    25.94     0.00
APERTIF_J001288        12.3     0.40    69.52   8.19     9.56     9.02     0.38
APERTIF_J001288        12.3     0.81    63.14   5.09    15.57    14.68     0.21
APERTIF_J001288        12.3     1.22    71.76   4.18    18.87    17.79     0.08
APERTIF_J001288        12.3     1.63    62.01  10.54    20.83    19.63     0.03
APERTIF_J001288        12.3     2.04    66.48   7.82    22.09    20.83     0.01
APERTIF_J001288        12.3     2.45    76.62  12.87    22.97    21.65     0.00
APERTIF_J001288        12.3     2.86    62.86   8.04    23.61    22.26     0.00
APERTIF_J001288        12.3     3.27    71.71   5.64    24.09    22.71     0.00
APERTIF_J001288        12.3     3.68    71.98  10.79    24.47    23.07     0.00
APERTIF_J001305       117.7     0.40    63.05   9.88    10.75     9.18     0.52
APERTIF_J001305       117.7     0.83    75.16  11.10    18.85    16.11     0.36
APERTIF_J001305       117.7     1.26    84.82   7.18    23.78    20.32     0.18
APERTIF_J001305       117.7     1.69    85.31  11.37    26.86    22.95     0.08
APERTIF_J001305       117.7     2.12    82.04  10.91    28.91    24.70     0.04
APERTIF_J001305       117.7     2.55    86.98  14.49    30.34    25.93     0.02
APERTIF_J001305       117.7     2.97    69.98   9.89    31.40    26.83     0.01
APERTIF_J001305       117.7     3.40    95.87  12.21    32.21    27.53     0.00
APERTIF_J001305       117.7     3.83    98.04   7.12    32.85    28.07     0.00
APERTIF_J001305       117.7     4.26    60.36  16.43    33.36    28.51     0.00
APERTIF_J001305       117.7     4.69    92.72   7.13    33.79    28.87     0.00
APERTIF_J001306        40.5     0.40   136.36  15.59    13.04    10.41     0.78
APERTIF_J001306        40.5     0.83   135.48  12.24    24.44    19.52     0.77
APERTIF_J001306        40.5     1.25   142.05  17.38    32.68    26.10     0.54
APERTIF_J001306        40.5     1.68   152.00  17.37    38.46    30.72     0.34
APERTIF_J001306        40.5     2.11   138.05   8.71    42.59    34.02     0.20
